,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
1569,6537.5,352926.1666666666,433575.0,21499755.583333332,23074170.708333332,35295087.08333333,1425045738.25,1372532466.0333333,1845023239.3333333,3329900192.6000004,2447078.089179948,-332324.54405672103,6539862.513543654,173523.8878376484,-17476631.052307367,-16297534.37346965,121623456.72609949,0.057256450945792466,-0.007775691359830273,0.1530189489475682,5.0214600849538605e-05,-0.005057413497485404,-0.004716204746179368,0.03519557687156177
1570,1294.0,42530.83333333333,49423.5,1492671.5,1627828.3333333333,2139396.833333333,55222795.550000004,56895679.166666664,70454316.93333334,102901872.75,94779.85855658632,3390.4343766099773,251697.95215095277,-68313.81875642389,-338823.05825481797,-121776.12631570175,1962099.2812865376,0.056604049695889426,0.002024821717049787,0.1503180486748689,-0.001134156202833501,-0.005625190922979736,-0.002021745402792339,0.03257506476662926
1571,5966.0,321033.8333333333,380522.3333333333,19530655.166666664,19444647.416666664,29600183.0,1299041814.0500002,1128315196.6166666,1431361617.1833334,2658936492.1000004,2255643.0740259625,-1031474.4973367602,5329776.3346556425,5331357.9589595795,-6377068.186809003,-29862326.97646278,91097310.69377184,0.06337294377677447,-0.028979573975872225,0.14974160579229454,0.001939231783040258,-0.0023195991350932078,-0.010862143197677598,0.03313579797244204
1572,6171.0,368549.0,384047.6666666666,24935560.166666664,23422361.333333332,28265670.166666664,1835837764.9,1609318233.1333332,1745564757.9666667,2335054833.9,2924805.766893532,485984.16555934027,4364744.826833401,-2736898.0445017815,-576703.7488687634,-3028119.0216422677,32688149.900731564,0.07680437113101257,0.012761773324544236,0.11461666458909259,-0.0009148918381985813,-0.0001927808578615149,-0.0010122413524171674,0.010927013379278115
1573,7719.5,512935.6666666666,507943.3333333333,39077805.08333333,34304864.041666664,39821056.416666664,3256621541.2000003,2642531600.65,2704550194.483333,3508133297.7000003,4994898.400416337,553681.6707589403,6398369.729992952,-3761007.4351797104,-2369847.2679100633,-14294024.35928458,45880738.56536436,0.08382012723233405,0.00929141383243297,0.107371986746081,-0.0007183420060077256,-0.00045263426613808324,-0.002730119072918331,0.00876309402365886
1574,4568.5,234202.16666666666,253374.16666666666,13359947.083333332,12960192.375,16882598.083333332,822993947.25,730283482.25,856680978.4166666,1292689260.25,1353674.8120492976,-28924.142608501017,2830180.8054461107,-689034.3318665028,-7708695.754722312,-5589742.611948103,42431270.37922096,0.06485852824480104,-0.0013858404571258272,0.135602258440512,-0.0004884350131510899,-0.005464454727729057,-0.003962394731162755,0.030078208221571753
1575,1278.0,42077.33333333333,49412.166666666664,1474218.3333333333,1620950.9166666665,2163477.5,54382634.800000004,56311745.55,70538642.85,105193875.15,88849.02156146779,-5913.095505129546,253021.93294644426,-5656.288374461234,-297571.6710640695,-235227.42029413767,1980389.5070210993,0.05439900321160789,-0.0036203719041694804,0.15491606661575344,-9.687337007318076e-05,-0.005096411057194409,-0.004028661805929252,0.0339174725370986
1576,6080.5,365453.0,370727.5,24947767.583333332,22631335.875,26692740.416666664,1855439938.6000001,1563015096.0333333,1642925162.8666666,2158042428.85,2983143.7515760735,349701.6249383241,4089520.4090603814,-2570779.847722769,-83748.24384453893,-4016713.9215463996,31913281.95095253,0.08068551883467634,0.009458430231721448,0.11060984768692605,-0.0008916956639467209,-2.9048751866278533e-05,-0.001393229525402597,0.011069378485746672
1577,6572.5,407243.1666666666,413864.8333333333,28743121.083333332,25977158.375,30950643.416666664,2213596727.9500003,1849764709.2166667,1949863941.6499999,2602406012.65,3509648.7673661336,333396.4429134503,4889920.667328093,-2302945.7936267853,-1481218.9641652703,-9877429.50781703,37641420.30430174,0.08124608942776126,0.007717911110567236,0.11319848741745915,-0.0006575930715303381,-0.0004229536496039118,-0.0028204438102039093,0.010748293452312858
1578,6399.5,386859.0,396943.3333333333,26647051.75,24130489.958333332,29012383.416666664,2001831190.8000002,1668857450.9833333,1764366210.85,2375453362.7000003,3260867.5354519896,134693.25702854246,4391083.334194947,-3269785.9556982517,-270471.9157125056,-6183491.006881982,31161669.19332552,0.07962346449509014,0.0032889234696415353,0.10722093558050362,-0.0009980544046297184,-8.255760177055937e-05,-0.001887420314058117,0.009511644375318512
1579,3778.5,201102.8333333333,191731.0,12011140.75,10472441.625,11542991.25,775980190.6500001,637228586.1,640067381.3,791901130.8000001,1307859.1370068975,267956.42245048843,1814057.450608706,-2504073.607352972,-771048.3230682984,-1478033.8601386845,22079414.91299045,0.09160561984710108,0.01876831646163681,0.1270609750692028,-0.0028533071484775994,-0.0008785834751711139,-0.0016841695733072692,0.025158746220736886
1580,6630.5,399392.1666666666,421661.0,27404931.416666664,25694111.458333332,31751540.583333332,2051600884.45,1777983497.3,1943642171.7333333,2681889271.4,3347303.36528375,295106.7997354418,4936368.436285596,-2405362.8852694035,-361646.25959438086,-6465157.298954904,34828799.891944885,0.07613818422335977,0.006712536460500504,0.11228325860582128,-0.0006719158827141295,-0.00010102253894152266,-0.0018059819164984094,0.009729103232857469
1581,1416.5,47202.666666666664,55756.5,1685053.25,1849839.4583333333,2477189.083333333,63691608.300000004,65417912.46666667,81468552.43333334,121378297.15,112097.55607522465,-8159.471423108596,282492.79512295546,68866.31449563801,-365620.1235928638,-437584.83040387183,1631730.127464801,0.05586798226350983,-0.00406657576405983,0.1407907809953292,0.0009119381711318823,-0.004841597075147791,-0.005794564626786258,0.021607617586611172
1582,4185.5,232843.66666666666,216772.8333333333,14636370.416666666,12414210.708333332,13472153.916666666,997998360.0,796862674.8,785260916.0,963201475.6500001,1683037.9338622764,354915.2007343471,2245189.0925450306,-3496228.896753192,-663785.1991534531,-971950.6030024886,32897096.832950592,0.09607252655030592,0.020259555271823087,0.12816169164351146,-0.0030848318223799616,-0.0005856783883558018,-0.0008575823375602996,0.02902613477865918
1583,6251.5,329997.5,424547.3333333333,19494296.25,22510917.541666664,35270636.75,1245089565.05,1318801028.3,1869794062.2666667,3396782907.9,2074740.9422738552,100366.69280372933,6439086.203660015,-2992923.145698309,-15677577.40495038,-5666671.073930204,126935906.23387241,0.053087882880565956,0.0025681544737023955,0.16476151179777035,-0.0009685788379161973,-0.005073625003052029,-0.0018338652268867538,0.04107938178317553
1584,6913.5,401367.6666666666,462307.0,26181363.416666664,27278520.375,37869923.416666664,1847295829.0,1778900208.45,2252983769.5833335,3592619777.6000004,2879706.680506341,438991.6451718882,6955370.404588848,-7046406.738483906,-22824197.6665138,-4289770.534091711,130037361.13114548,0.06024934356976325,0.009184601554477121,0.14552055040805534,-0.0017730573790913473,-0.005743155851823417,-0.0010794167271866051,0.032720748498936574
1585,1305.0,42216.33333333333,51079.5,1452869.1666666665,1651453.4166666665,2277314.6666666665,52619993.300000004,56489264.916666664,73387299.85,113109563.75,87184.26236696471,-952.0994252874516,277992.58218390774,-20626.464545093477,-316437.9993035835,-208569.53521145135,2210300.363543421,0.05119376542738053,-0.0005590636809720655,0.16323458679931754,-0.00033527294976751026,-0.005143542714899182,-0.0033901943374302582,0.03592733602684622
1586,1555.5,51125.166666666664,63996.33333333333,1806740.25,2099362.5416666665,3017933.75,67664910.55,73561366.73333333,98514703.26666667,158847751.20000002,126391.38037965656,-4027.498656201642,384998.56510053994,-26158.031745418906,-506738.8312142957,-345390.3782736268,3004815.0039376616,0.052236903644612136,-0.0016645443589654203,0.15911791522539495,-0.0002741132468775204,-0.005310178827479893,-0.003619388452092524,0.031487827716238266
1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,6319.5,370166.5,401874.6666666666,24780288.583333332,23793933.791666664,30505595.083333332,1812103501.3500001,1607833616.5666666,1809634912.3666666,2611587392.7000003,3097681.142515231,254011.51954598352,4949261.875256047,-2304009.871486664,2228216.672541499,-9545553.162058592,42176555.08436394,0.07756597851175519,0.006360451951114644,0.12392958558460546,-0.0007257341172292079,0.0007018602132979915,-0.003006729130488087,0.013285084126905006
1589,6710.5,424934.8333333333,423874.5,30684555.083333332,27341263.458333332,31830453.083333332,2418465739.85,1999838033.1166666,2069538169.7833333,2690026711.3500004,3776036.7046688832,499889.4904099293,5056055.981738813,-2825573.1314144135,-1688136.0592865348,-9241219.4568519,40688541.625766754,0.08385451391403476,0.011101054758612287,0.11227992464867571,-0.000765983386782616,-0.00045763606741081666,-0.0025051981486026655,0.011030238988062909
1590,1275.5,41013.166666666664,47343.666666666664,1411682.9166666665,1527454.7916666665,1988254.0833333333,51338990.550000004,52412739.93333333,64110121.43333333,92400359.80000001,92921.7719957314,5139.078917853534,230964.57063678745,-28801.67687727511,-316217.53121907683,-202855.26125832368,1455116.4773438722,0.05711583853756946,0.0031588162321897328,0.14196603057672863,-0.0004956973719629511,-0.005442328926257247,-0.003491283522243385,0.02504359092676501
1591,1517.5,57081.166666666664,57679.166666666664,2338714.25,2150907.958333333,2441825.9166666665,102257350.55000001,87550727.68333334,90147342.85,112786621.55000001,191590.96299652243,-18709.257939776406,249479.11774665955,-127499.05212299526,65260.48720927071,-280336.42934104614,1009369.9894544929,0.08319890698425993,-0.008124547143198177,0.10833699871478963,-0.0014212982022111448,0.0007274925703485367,-0.0031250558839633837,0.011251971896964487
1592,6031.5,347932.0,384525.5,22784319.416666664,22421644.791666664,29161214.916666664,1625847934.5,1479983483.8666666,1703790294.6666667,2490435352.85,2713578.038236756,239977.5006113723,4646606.585364334,-1554053.6089692116,-269109.90584266186,-8996701.140071541,38854786.23809004,0.07459189687248019,0.006596595611066502,0.12772774334793,-0.0005500506292499288,-9.52503003704796e-05,-0.0031843438956731277,0.013752485433117589
1593,5965.5,356779.0,358976.1666666666,24210043.083333332,21764655.875,25492406.25,1788869373.8000002,1492192109.9333334,1555699656.9333334,2031091671.0500002,2872141.00622328,295347.7252779901,3890882.7842897624,-2610661.9635157585,16065.503904610872,-4471459.985076487,28806087.537854433,0.0807071585603272,0.008299270698337588,0.10933380120645413,-0.0009498029553728292,5.844901906642815e-06,-0.0016267927322684028,0.01048014161103298
1594,6109.5,365819.3333333333,372554.8333333333,24894166.75,22673692.875,26906165.916666664,1845904473.9,1561404038.2333333,1651550518.6333332,2185333869.4500003,2989954.5165202655,366178.2240283862,4187923.206129346,-2746613.7887957096,-483561.7517642975,-4172308.5435937345,33851060.240180016,0.08010382300628355,0.00981027486681043,0.11219858275908288,-0.0009414200058907653,-0.00016574398229978217,-0.0014300862937888122,0.011602674340571162
1595,6474.0,372962.5,428808.3333333333,24228245.833333332,23280837.25,34717616.0,1718863853.45,1435266345.35,1771281698.9833333,3251694484.3,2742143.515407782,-1422503.500823807,6315301.088645183,7146130.505123138,-5603718.216565609,-40334944.00428212,115563726.97733784,0.06542515957243536,-0.03393969644944186,0.15067759187328394,0.002119040247737752,-0.0016616691270010787,-0.011960510611168797,0.034268082351420225
1596,5080.5,263693.3333333333,305394.0,15222138.583333332,16122607.208333332,22222493.916666664,945992910.9000001,932856528.1166667,1184790763.3833332,1865672756.1000001,1535656.1417538747,271733.90058803186,3864951.305506345,-3492580.143574357,-10369261.976818696,-1292358.6593629122,65203868.16099644,0.05949508229981792,0.010527637235684376,0.14973768524981612,-0.0018983672865116694,-0.00563613916155303,-0.0007024524278672142,0.035441102331921374
1597,1298.5,43528.5,47988.0,1559068.4166666665,1619065.375,2006127.5833333333,58885718.150000006,57968698.96666667,67878234.96666667,92849349.9,99899.9051148761,10404.87596264924,232659.62491977913,-75310.43256507069,-346582.10047260346,-140511.9617247181,1513354.035309434,0.05924901951520206,0.0061709638087780495,0.1379866641656988,-0.0012395106344650088,-0.005704285377458566,-0.0023126420191099443,0.024907816308926512
1598,3710.0,200025.8333333333,182147.8333333333,12112673.833333332,10086690.916666666,10614486.5,793551538.0500001,622878765.3333334,597668457.7666667,706262969.25,1328217.2293725666,266132.3850329444,1671674.3199386057,-2729646.239282489,-507757.2546536997,-747278.6740565598,20982799.77493334,0.09649866169038054,0.019335255122597515,0.12145177090682326,-0.0032559040077700927,-0.0006056495001476385,-0.0008913490674239996,0.025028145002189306
1599,6245.0,334761.5,407424.3333333333,20235351.0,21220256.333333332,32559982.833333332,1334036954.75,1242141504.2833333,1637165279.25,3012296001.1000004,2290553.260648519,-619612.5158526823,5979584.531954452,3757604.1470091343,-11586207.564507157,-27356459.88024485,107862729.31468153,0.05873209723964328,-0.01588749022219043,0.153322582022818,0.001219213940363019,-0.003759327812598417,-0.008876234946548002,0.034997764022252374
1600,7759.5,518057.0,513456.6666666666,39604648.416666664,34811815.791666664,40370588.75,3310702647.0,2689200862.1833334,2751198528.4166665,3560912434.3,5016974.565387592,531279.6278245002,6394462.898534775,-3379823.472978592,-2433524.1599479914,-14423512.90044105,43275068.36707878,0.08332482771182226,0.008823800654819046,0.10620295406837214,-0.0006372497505770646,-0.00045882948513386484,-0.0027194852251117415,0.00815930972241669
1601,6846.5,415773.0,445630.8333333333,28913984.583333332,27178052.208333332,34435835.75,2198660837.8,1895995577.2333333,2093180360.6,2988706629.4500003,3664997.8705603853,115864.45291085541,5430235.864312265,-2356971.509757042,-54910.93115887046,-13115744.37239474,40421922.136431694,0.07818735140423386,0.0024717980787299066,0.11584611362023471,-0.0006076909962225469,-1.415752304230498e-05,-0.00338159359621721,0.01042186468127927
1602,4222.5,232299.66666666666,220008.0,14439524.916666666,12356081.041666666,13697470.583333332,973525230.0,779379942.5166667,776558389.5833334,975745102.3000001,1659623.1680711806,252401.92645056173,2234233.1495855525,-3468646.2432489395,-744809.3192077428,-3306320.1274719983,29232031.454283953,0.09308295725077527,0.014156417060094512,0.12531099393655684,-0.0029938901684813455,-0.0006428667387195733,-0.0028537817434558105,0.02523102254836576
1603,6877.0,424731.6666666666,435090.0,30098817.5,26828481.75,32756740.166666664,2334138007.1,1900081757.1666667,2001863336.0333333,2771192666.0,3866886.618882593,-43192.06852551922,5229721.393945999,-2447614.300160408,1142622.7226138115,-15766440.230406702,37016565.709331036,0.08176423722952636,-0.0009132842220170972,0.11058099780088561,-0.0006240874094097791,0.00029134347468147593,-0.004020092887332691,0.009438403999057071
1604,6901.5,394388.5,479602.3333333333,25183925.25,28358349.791666664,40806299.75,1731421225.5500002,1838157784.7333333,2470556957.1,4009357752.2000003,2646463.983282618,951315.8367534801,7477545.401122544,-10188630.974138021,-20662089.80975893,6448873.489086449,134360574.95331,0.055562144966750285,0.0199727442975813,0.15699003054532007,-0.002574880639782486,-0.005221743251241494,0.0016297655237101224,0.03395573400150462
1605,8499.5,493708.1666666666,639368.8333333333,32482244.583333332,36589026.291666664,59171456.25,2331296661.25,2347125497.0166664,3323861424.25,6309837650.05,3804351.3150986023,-549818.879085198,11075391.182875149,2544611.2797346115,-32453852.55802232,-30495546.589894176,192430175.75066376,0.05266157682126213,-0.007610845250755961,0.15331064754396695,0.00038206565761505785,-0.004872847424073403,-0.004578813728835517,0.028892806625783064
1606,1406.0,45716.0,55820.33333333333,1589808.3333333333,1812091.4166666665,2546254.0,58382492.0,62547326.53333333,82304894.66666667,130336981.10000001,103355.51967757219,-2903.148530109087,330102.0700964127,-31220.405281968415,-381685.1497199037,-255872.35087691434,3035727.753667474,0.05228330507820183,-0.0014685833979698301,0.16698505596640928,-0.000421187268263414,-0.005149226094130403,-0.0034519147178473306,0.04095430114410156
1607,1635.0,62554.5,63426.5,2605020.6666666665,2450095.6666666665,2740495.0,115758496.45,102818170.16666667,106482748.23333333,128861535.25,211708.45244648354,23421.05244648317,279992.91911314987,-108413.68463429809,-30470.66811033152,-184728.9798126761,826093.118036449,0.07919589725761338,0.008761347229089646,0.10473975034392909,-0.0010029740865334826,-0.00028189513728930313,-0.0017089943987132572,0.007642485293706927
1608,6647.0,378702.5,426685.6666666666,24467502.666666664,23599755.5,33448063.166666664,1727366385.45,1473519126.3166666,1789937332.6499999,3033174313.7000003,2891515.9800035097,-709997.5736923888,6058164.244028218,3889164.228713751,-16202097.497478753,-24561473.61587578,108294995.29220295,0.06544466353273772,-0.01606961629840349,0.13711648952256797,0.0010796726141753337,-0.004497871504390521,-0.006818521632762577,0.03006382188903033
1609,3.0,163.66666666666666,198.0,8929.166666666666,10802.0,13070.5,487161.9,589325.0,713068.6333333333,862983.0,0.24074074074087548,0.0,2.5,-0.015637859993148595,9.458744898438454e-11,0.24444444441340352,0.0,0.026748971193430608,0.0,0.2777777777777778,-0.0010031691862882244,6.067787681454934e-12,0.015681118420443,0.0
1610,6969.5,385663.1666666666,496621.8333333333,23872124.25,28363979.458333332,43433271.25,1591690740.75,1778777710.6499999,2537519552.0833335,4391396923.95,2531127.317169659,882991.0260011889,8045762.05373612,-9417543.35466075,-19987242.509891063,8265204.817895114,149871276.59805918,0.052108760895864685,0.018178290730369483,0.1656395109954299,-0.0023223815474304214,-0.004928886593977356,0.002038212985269989,0.036958501187989656
1611,6490.0,357045.6666666666,426457.5,22127661.666666664,23004414.25,34285428.166666664,1493477385.9,1388929367.4166667,1801816112.3833332,3186495925.75,2484886.923146721,-457034.5007704161,6262932.125642009,2718999.5083436966,-14790647.865000218,-24324407.723756373,110528786.1000452,0.058995275964366684,-0.010850745861724357,0.1486922425550274,0.0008013041409103678,-0.004358885444665417,-0.0071685370204834595,0.03257344244453873
1612,4614.5,265802.3333333333,251016.8333333333,17332121.583333332,14890525.791666666,16382971.416666666,1226824791.2,991945400.4666667,990449509.5666666,1230020168.65,2021496.2923062574,431568.15683203004,2728306.638967147,-4414827.633329153,-595052.6600624025,-187346.79355961084,42003397.30882192,0.09493440842452995,0.020267495824576296,0.12812795044781788,-0.0030521236662045823,-0.00041138056958407227,-0.0001295193447857539,0.02903840730256912
1613,6222.5,351624.8333333333,400846.5,22412805.416666664,21413079.041666664,31589553.75,1560230210.45,1297890462.05,1590412548.65,2881747400.15,2542974.413581986,-1238199.9868186712,5767469.931237444,6313797.776438236,-5979506.3638163805,-35142342.532885194,103715688.00328779,0.06567682958462275,-0.03197871323110353,0.1489551518038132,0.0020671805240778285,-0.0019577312319074038,-0.011505843016630993,0.03395722477552593
1614,4788.0,276170.6666666666,266732.3333333333,17948017.666666664,15716109.666666666,17946885.333333332,1263954257.4,1037259952.3333334,1068893774.1333333,1390714673.5,2018561.290912468,331054.0446486622,3087625.173466075,-4143244.518565178,-787554.6350296885,-3163227.260576099,46906499.9451828,0.08805087117824444,0.014440778771309636,0.13468408792911665,-0.0026118919695972713,-0.0004964726599253435,-0.0019940913076428937,0.029569751430254743
1615,3.0,46.33333333333333,468.0,715.8333333333333,7228.0,73010.5,11063.1,111670.0,1127606.3666666667,11390418.0,0.2407407407407618,9.094947017729282e-13,2.5,0.015637860084098065,-1.1368683772161603e-11,-0.24444444464622705,0.0,0.026748971193417976,1.0105496686365869e-13,0.2777777777777778,0.0010031691921226357,-7.293014040210257e-13,-0.01568111843537864,0.0
1616,6374.5,389026.6666666666,401028.5,27061672.25,24698218.625,29934107.75,2054312226.7,1729670929.7666667,1845411436.3999999,2513211293.55,3319928.2108161077,224019.7712336965,4704857.171562478,-2444124.4955718517,-159042.7253048122,-9611354.921627939,38037717.85421848,0.0817027062241934,0.005513077511100293,0.1157855046571821,-0.0007533694585406119,-4.90228431754561e-05,-0.0029625746422766944,0.011724629803380123
1617,6066.0,358069.3333333333,368124.6666666666,24118198.333333332,21479544.583333332,26412693.0,1772268256.0,1435976443.0666666,1519783860.0,2129822743.2,2981757.932117082,-250451.126671426,4072473.7107740827,-3422371.8019883633,1893689.004805863,-8930432.615163237,32638460.152037144,0.08103405489709585,-0.006806411120476875,0.11067600581900236,-0.0011941837963154764,0.0006607735382479729,-0.0031161365684813,0.011388686707740599
1618,6769.5,417248.8333333333,432240.3333333333,29388261.25,26818192.625,32718097.75,2261228641.85,1898412412.7333333,2026207692.8666666,2776737935.2000003,3670469.8447222486,176376.41952774674,5119057.088191729,-2633717.445189476,195772.01570177078,-12947653.881406784,33934572.79549599,0.08009556610384418,0.0038488176628823406,0.11170607381127776,-0.0006985181562228353,5.192292274852997e-05,-0.003433994536191047,0.009000173980172017
1619,4333.0,247883.66666666666,227221.5,15979459.833333332,13361569.25,14274777.0,1115819386.9,878802206.3166666,853758454.05,1030532386.95,1798450.7864579316,362608.12249019183,2359335.0285598896,-4111433.6337809563,-645311.4427885562,-907778.7258621156,34520494.383800626,0.09579022205979124,0.019313462917953435,0.1256643929324903,-0.003326760695006141,-0.0005221528389192156,-0.0007345278688552302,0.027932209082649765
1620,1429.0,48025.0,56412.5,1721256.8333333333,1889920.3333333333,2563780.6666666665,65026361.7,67120660.41666667,85406610.65,130700705.25,107260.59470492206,-5958.121880102437,336789.65459528845,-30139.029349952936,-428761.2095284425,-285020.851430431,2899746.7909050286,0.05252617097547113,-0.002917728821361783,0.1649279591326954,-0.00039043495233912883,-0.005554371392102117,-0.0036922921853842655,0.03756466364449506
1621,6016.0,361148.8333333333,364942.6666666666,24591251.5,22310930.75,26145181.333333332,1822807195.75,1539786754.15,1614692597.5833333,2102376236.2,2910985.572801236,402915.7399896607,4007024.7585697435,-2940789.018325329,-343232.20945322514,-3722300.19083187,30208550.386532784,0.08043117214912593,0.011132650586624406,0.11071497611449652,-0.0010475971276373611,-0.00012226959312456394,-0.0013259948142556903,0.010761190421284181
1622,1290.5,42794.83333333333,47514.5,1516045.0833333333,1578687.2083333333,1982977.4166666665,56674685.45,55681953.05,65773658.983333334,91739160.15,96906.95080502843,3038.1510557925794,233556.48660080065,-26694.08053457737,-338316.9602207993,-208441.37055645976,1530078.5309408754,0.05818873432520002,0.0018242877642598062,0.14024129575683578,-0.00044619011457214995,-0.005654949719923362,-0.003484086252369405,0.02557518001568077
1623,7616.5,452239.5,547281.8333333333,30079246.083333332,33648494.541666664,48399735.08333333,2155540746.05,2271455059.65,3048935921.0166664,4951887020.95,3226943.1410041824,1152930.6125982031,9074926.431499243,-13661054.558670998,-26795642.027063966,9452174.813442469,169981880.94522476,0.05562633159231394,0.019874319985495575,0.15643438535992998,-0.0026983334040141045,-0.005292678954842334,0.001866994889022231,0.03357484486002006
1624,4870.0,251812.66666666666,286991.8333333333,14458382.333333332,15062022.333333332,20407292.5,893394346.6,865475234.85,1079446721.1166666,1672639282.0500002,1437926.6672598664,222560.55443760008,3494702.684799228,-2905470.2686915398,-9581189.44016385,-1982615.0153923333,58136499.940043926,0.060628778097469166,0.009384049114243433,0.14735073659707754,-0.0017554725088057552,-0.00578891301869773,-0.0011978873756068851,0.0351258205952647
1625,5893.5,346672.8333333333,355582.5,23222127.916666664,21269367.375,25276719.916666664,1696274965.65,1442435895.3833332,1525472270.55,2015624216.15,2829822.262749452,352969.18059090525,3822759.739140574,-2635000.280961752,-189361.5535825193,-3970579.742502004,29271083.095952272,0.08147278895250722,0.010162257868832224,0.11006023294923695,-0.0009882059084363201,-7.101638942240501e-05,-0.001489089162459561,0.010977553767543754
1626,1104.0,35593.166666666664,39683.0,1218909.8333333333,1276695.4166666665,1610458.6666666665,43886588.650000006,43438720.083333336,51538570.55,72518489.5,71379.47702797921,-2691.9319142512977,184063.2961956521,-13867.957196511328,-201107.95435519423,-189396.71824092045,1398744.1782631725,0.058564604524373835,-0.0022086450409670518,0.15101811610255536,-0.00034244419536233294,-0.00496599828181284,-0.0046768104244361485,0.03453946517541722
1627,6848.5,394605.1666666666,472125.1666666666,25360169.083333332,28176426.125,39862877.08333333,1753216807.75,1840181710.0166667,2437758415.4166665,3886311331.55,2623330.7158035412,972946.5192428604,7315286.662069142,-10324618.326729536,-20230570.326585263,6743984.462125659,129615798.82469225,0.05593222861642272,0.0207442648454545,0.1559697690850202,-0.002660022778861946,-0.005212180847282866,0.0017375123924050907,0.03339406518122427
1628,1653.5,59369.166666666664,67711.66666666666,2289676.25,2409761.708333333,3147978.75,93575768.75,91679699.43333334,110874439.83333333,162105695.8,158017.37446661992,-21435.88683516439,375151.53332157433,17322.677527070045,-544391.0040745577,-398590.6013209801,2469071.1001096964,0.057795821754468076,-0.007840306794464682,0.13721396918507411,0.00015581329891918504,-0.004896665548050027,-0.0035852261529980773,0.022208697978295947
1629,6409.0,391219.6666666666,405922.8333333333,27118886.166666664,25161141.916666664,30632178.666666664,2048549811.1000001,1763751711.85,1909307542.45,2603686368.55,3237964.4024635516,382706.03758170083,4922497.496224929,-2152687.7165477276,-582718.8764064908,-9027449.82102251,40008881.10516548,0.07883000003003149,0.009317186109614219,0.1198408720861807,-0.0006546442440992018,-0.00017720803414033218,-0.0027452974339001067,0.012166922088610895
1630,1512.0,57566.666666666664,56336.166666666664,2386516.6666666665,2169083.083333333,2333744.833333333,105596131.60000001,90796440.71666667,90516577.61666666,105256194.15,194769.90005878918,24185.379776602145,234694.7839322458,-97199.9285800308,34705.21552652214,-138802.06424477324,813173.7697437257,0.08519581446260129,0.010579114778685046,0.1026596679527824,-0.0010934186265880328,0.0003904049071929831,-0.0015614081684138595,0.009147530862211628
1631,5708.5,301894.3333333333,359583.5,17934877.25,18684071.958333332,27419960.416666664,1158457486.2,1083579881.8666666,1391208030.4,2409789232.85,1969178.9932289086,-332521.01883521676,4769475.442987062,1690249.7011635303,-10983227.711019024,-17006478.92176646,81714487.75178957,0.060428412253884956,-0.010204109061872626,0.14636141726812507,0.0006865083980869039,-0.004460925540483717,-0.0069073170630609875,0.033188990980656044
1632,6284.0,376275.8333333333,396372.8333333333,25603951.166666664,24143713.916666664,29528649.5,1898286958.25,1664774627.6,1816537798.6666667,2470134181.55,3073158.2400762066,409544.8884689547,4526831.7080371715,-2868104.984121561,720783.4160253704,-3255666.2377988696,36496261.89728737,0.07782382464665817,0.010371203529159226,0.11463625675275377,-0.0009162302016077183,0.0002302577967809963,-0.0010400385445930636,0.011658909831127167
1633,1365.0,45090.83333333333,53009.83333333333,1591725.3333333333,1730951.9166666665,2355093.333333333,59378951.75,60170310.699999996,75775836.5,116880954.85000001,102213.79436304467,-20152.522792022675,296454.19045584043,45594.93698822707,-312990.79415519536,-456073.5577839613,2395182.294315651,0.05485853526173418,-0.010815936235303131,0.159108100447257,0.0006623461121258703,-0.0045467380664087915,-0.006625265167481622,0.03479420710423009
1634,7761.5,499353.3333333333,516879.5,37130318.416666664,33596115.041666664,41031469.58333333,3026934429.1000004,2524064839.0,2669093385.7,3661562006.25,5003313.132751044,341524.9164760895,6609718.95262406,-5725552.886716843,7414239.3781609535,-16245216.906993687,48705994.236312866,0.08305511051427276,0.005669321293449174,0.10972148324776666,-0.0010788306490064276,0.001397019438731799,-0.003060986117110498,0.009177370362671732
1635,4843.0,287298.6666666666,262900.6666666666,19268115.833333332,15982844.166666666,17186704.5,1401999975.4,1090835491.5333333,1059486040.8,1292382493.6000001,2224852.593927093,386930.2705049701,2915228.032154087,-4999478.580138445,-1035167.0691836178,-2080289.8592071533,42903481.18407464,0.09485763755949163,0.0164969542074567,0.12429211932159322,-0.0030629403520604313,-0.0006341971340616953,-0.0012744936600110918,0.02628490184648989
1636,6551.5,352997.1666666666,436467.6666666666,21451790.583333332,23151753.958333332,35712362.75,1418424261.75,1372627479.1666667,1858478423.6666667,3387934126.0,2432176.804092791,-365280.259012986,6634437.993006274,500986.5920007229,-17150005.193826377,-17045780.112715065,124753635.7992301,0.056664838005479806,-0.008510296894839096,0.15456908950800047,0.0001442029814000101,-0.004936423288493623,-0.004906423349028403,0.035908837701417076
